Artist,Track,Album,Album_type,Stream,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Tempo_category,Duration_ms,Views,Likes,Comments,Licensed,official_video
Pharrell Williams,Just A Cloud Away,Just A Cloud Away,single,105629259.0,0.89,0.46,D,-8.155,0.0359,0.432,0.11,0.677,112.555,Moderato / Allegretto,176078.0,2672481.0,63065.0,75.0,True,True
Pharrell Williams,Frontin' (feat. Jay-Z) - Club Mix,The Neptunes Present... Clones,album,114177468.0,0.894,0.404,A,-5.913,0.13,0.453,0.0801,0.759,102.009,Andante,236507.0,59095041.0,433116.0,13530.0,True,True
Khalid,lovely (with Khalid),lovely (with Khalid),single,2110573779.0,0.351,0.296,E,-10.109,0.0333,0.934,0.095,0.12,115.284,Moderato / Allegretto,200186.0,1721382178.0,24425840.0,561909.0,True,True
Khalid,Numb,Numb,single,203066841.0,0.912,0.774,C,-4.673,0.0455,0.121,0.101,0.632,119.966,Moderato / Allegretto,155589.0,25212794.0,418647.0,7041.0,True,True
Khalid,Silence,Silence,single,1322057199.0,0.52,0.761,E,-3.093,0.0853,0.256,0.17,0.286,141.971,Allegro,180823.0,129183587.0,1480652.0,37678.0,False,True
Khalid,Young Dumb & Broke,American Teen,album,1290687019.0,0.799,0.539,C# / Db,-6.351,0.0421,0.199,0.165,0.394,136.948,Allegro,202547.0,886349984.0,5968729.0,147072.0,True,True
Khalid,Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,album,1424962511.0,0.632,0.686,F# / Gb,-7.665,0.243,0.549,0.2,0.329,89.949,Andante,170770.0,632400004.0,2781127.0,34795.0,False,True
Khalid,Better,Suncity,album,1143264716.0,0.596,0.552,C,-10.278,0.097,0.0765,0.104,0.112,97.949,Andante,229320.0,860718114.0,4030063.0,68320.0,True,True
Khalid,Location,American Teen,album,1221083395.0,0.736,0.449,C# / Db,-11.462,0.425,0.33,0.0898,0.326,80.126,Andante,219080.0,544666810.0,3251468.0,61104.0,True,True
Khalid,8TEEN,American Teen,album,586480399.0,0.83,0.585,C# / Db,-5.802,0.0366,0.225,0.0576,0.642,105.03,Andante,228600.0,1381628.0,12115.0,158.0,True,True
Khalid,Beautiful People (feat. Khalid),No.6 Collaborations Project,album,1241240312.0,0.64,0.647,F,-8.114,0.186,0.124,0.0801,0.546,92.979,Andante,197867.0,353454004.0,2754251.0,54867.0,True,True
Khalid,Love Lies (with Normani),Love Lies (with Normani),single,843423744.0,0.708,0.648,F# / Gb,-5.626,0.0449,0.0956,0.134,0.338,143.955,Allegro,201707.0,243497172.0,1758555.0,28321.0,True,True
Shakira,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",single,196761853.0,0.778,0.632,D,-5.6,0.0493,0.274,0.0915,0.498,122.104,Allegro,218289.0,252068988.0,9415668.0,525670.0,True,True
Shakira,Monotonía,Monotonía,single,220692224.0,0.873,0.695,C,-4.207,0.0459,0.419,0.211,0.823,131.963,Allegro,158805.0,189132077.0,3670104.0,161071.0,True,True
Shakira,Te Felicito,Te Felicito,single,473003231.0,0.695,0.636,F,-4.654,0.317,0.234,0.081,0.575,174.14,Vivace,172235.0,460717876.0,3361051.0,155635.0,True,True
Shakira,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)",album,1164605089.0,0.778,0.824,A# / Bb,-5.892,0.0707,0.284,0.405,0.758,100.024,Andante,218093.0,1214508056.0,6540184.0,223326.0,True,True
Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Listen Up! The Official 2010 FIFA World Cup Album,compilation,629918488.0,0.758,0.871,D,-6.408,0.147,0.0062,0.0663,0.753,126.994,Allegro,202627.0,3463816330.0,20327883.0,1283529.0,True,True
Shakira,DON'T YOU WORRY,ELEVATION,album,162685755.0,0.831,0.868,B,-5.282,0.0325,0.176,0.184,0.483,131.971,Allegro,194438.0,144690551.0,1327396.0,57072.0,True,True
Shakira,Dia de Enero,"Fijación Oral, Vol. 1",album,138360843.0,0.687,0.361,A# / Bb,-11.589,0.0792,0.35,0.11,0.526,165.747,Vivace,173133.0,151765834.0,507258.0,20625.0,True,True
Shakira,Chantaje (feat. Maluma),El Dorado,album,859799057.0,0.852,0.773,G# / Ab,-2.921,0.0776,0.187,0.159,0.907,102.034,Andante,195840.0,2805793003.0,10370533.0,404270.0,True,True
Shakira,Inevitable,Donde Estan Los Ladrones,album,220084336.0,0.595,0.461,F# / Gb,-7.786,0.0641,0.269,0.123,0.338,91.976,Andante,192867.0,135287306.0,437988.0,25673.0,True,True
Shakira,Antologia,Pies Descalzos,album,229134152.0,0.839,0.403,C,-11.059,0.0308,0.5,0.0786,0.575,97.967,Andante,254240.0,359765.0,4970.0,245.0,False,False
Machine Gun Kelly,my ex's best friend (with blackbear),Tickets To My Downfall,album,574531280.0,0.731,0.675,F,-5.134,0.0434,0.00473,0.141,0.298,124.939,Allegro,139461.0,102439463.0,1072165.0,33820.0,True,True
Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Hotel Diablo,album,426759364.0,0.628,0.744,G,-4.718,0.0379,0.0257,0.313,0.277,119.921,Moderato / Allegretto,169397.0,111974897.0,1198821.0,47830.0,True,True
Machine Gun Kelly,maybe (feat. Bring Me The Horizon),mainstream sellout,album,90825980.0,0.601,0.92,F,-4.802,0.0505,0.000735,0.0998,0.537,88.014,Andante,170134.0,20170299.0,294321.0,10253.0,True,True
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",single,382579404.0,0.653,0.718,D# / Eb,-5.232,0.213,0.00413,0.0537,0.216,82.034,Andante,202805.0,206242355.0,1923118.0,31427.0,True,True
Machine Gun Kelly,forget me too (feat. Halsey),Tickets To My Downfall,album,254290993.0,0.654,0.875,C# / Db,-4.845,0.0744,0.000417,0.194,0.522,99.975,Andante,171621.0,68116200.0,854345.0,30673.0,True,True
Machine Gun Kelly,bloody valentine,Tickets To My Downfall,album,280845476.0,0.533,0.858,D,-4.212,0.0766,0.00021,0.148,0.506,160.057,Vivace,205159.0,117833946.0,1278216.0,71379.0,True,True
Machine Gun Kelly,Bad Things (with Camila Cabello),bloom,album,615784555.0,0.697,0.691,D,-4.757,0.146,0.214,0.185,0.305,137.853,Allegro,239293.0,449712619.0,3621125.0,110107.0,True,True
Machine Gun Kelly,make up sex (feat. blackbear),mainstream sellout,album,67878913.0,0.665,0.678,F,-4.122,0.0315,0.00156,0.474,0.682,131.986,Allegro,122570.0,15391210.0,182210.0,7137.0,True,True
Machine Gun Kelly,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",F*CK LOVE 3+: OVER YOU,album,212221697.0,0.721,0.632,F,-6.695,0.0358,0.0693,0.291,0.296,92.057,Andante,144860.0,35856519.0,335937.0,3392.0,True,True
Machine Gun Kelly,ay! (feat. Lil Wayne),mainstream sellout,album,62736773.0,0.742,0.617,D,-6.689,0.0345,0.05,0.0711,0.491,147.002,Allegro,124188.0,19671018.0,273280.0,13598.0,True,True
Nicky Jam,X,Intimo,album,865695837.0,0.594,0.749,A,-5.298,0.056,0.0338,0.3,0.694,179.968,Presto,172854.0,2133459242.0,9883068.0,262847.0,True,True
Nicky Jam,El Perdón (with Enrique Iglesias),Fénix,album,765561212.0,0.628,0.69,G# / Ab,-5.83,0.0511,0.443,0.113,0.66,179.908,Presto,205907.0,1381668642.0,4089045.0,96876.0,True,True
Nicky Jam,Bella y Sensual,Golden,album,418186764.0,0.635,0.713,B,-6.909,0.0937,0.228,0.0506,0.749,179.864,Presto,204701.0,736730327.0,2634233.0,56053.0,True,True
Nicky Jam,"Nicky Jam: Bzrp Music Sessions, Vol. 41","Nicky Jam: Bzrp Music Sessions, Vol. 41",single,185931694.0,0.627,0.849,C# / Db,-3.167,0.153,0.0913,0.145,0.818,89.907,Andante,158087.0,592005.0,6740.0,96.0,False,False
Nicky Jam,Cuaderno,Climaxxx,album,350576786.0,0.681,0.648,C# / Db,-5.021,0.38,0.523,0.104,0.688,172.02,Vivace,286507.0,321420163.0,1811446.0,31069.0,True,True
Nicky Jam,En La Cama (feat. Daddy Yankee),Exitos,album,136025763.0,0.855,0.912,A# / Bb,-4.832,0.145,0.183,0.122,0.885,104.072,Andante,157023.0,115543124.0,748538.0,14194.0,True,True
Nicky Jam,Si Te Preguntan...,Si Te Preguntan...,single,37382738.0,0.76,0.803,G# / Ab,-2.867,0.0306,0.531,0.0555,0.922,136.945,Allegro,223074.0,61711565.0,435031.0,5375.0,True,True
Nicky Jam,Hasta el Amanecer,Fénix,album,479847676.0,0.832,0.608,F# / Gb,-6.042,0.0385,0.282,0.0761,0.589,94.013,Andante,198707.0,1546036758.0,4733493.0,168819.0,True,True
Nicky Jam,Color Esperanza 2020,Color Esperanza 2020,single,89466323.0,0.591,0.785,A,-7.768,0.161,0.161,0.126,0.785,106.002,Andante,217547.0,24706293.0,557112.0,17598.0,False,False
Nicky Jam,Donde Estan las Gatas,Gargolas 3,album,126333112.0,0.827,0.788,G,-11.937,0.0831,0.246,0.0764,0.815,109.933,Moderato / Allegretto,170005.0,162725.0,2340.0,62.0,False,False
The Beatles,Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),album,942898131.0,0.557,0.54,A,-10.484,0.0347,0.0339,0.179,0.394,129.171,Allegro,185733.0,114971785.0,1126554.0,32910.0,True,True
The Beatles,Let It Be - Remastered 2009,Let It Be (Remastered),album,526788025.0,0.443,0.403,C,-8.339,0.0322,0.631,0.111,0.41,143.462,Allegro,243027.0,131925109.0,1075941.0,15452.0,True,True
The Beatles,Come Together - Remastered 2009,Abbey Road (Remastered),album,574936342.0,0.533,0.376,A,-11.913,0.0393,0.0302,0.0926,0.187,165.007,Vivace,259947.0,31607772.0,383619.0,3211.0,True,True
The Beatles,Yesterday - Remastered 2009,Help! (Remastered),album,475131674.0,0.332,0.179,F,-11.83,0.0326,0.879,0.0886,0.315,96.529,Andante,125667.0,42856675.0,475089.0,5938.0,True,True
The Beatles,Twist And Shout - Remastered 2009,Please Please Me (Remastered),album,341963190.0,0.482,0.849,D,-9.198,0.0452,0.641,0.0414,0.937,124.631,Allegro,155227.0,53228361.0,490790.0,4309.0,True,True
The Beatles,Blackbird - Remastered 2009,The Beatles (Remastered),album,326733164.0,0.686,0.127,G,-14.361,0.0342,0.754,0.0573,0.372,93.699,Andante,138387.0,33852949.0,365297.0,4522.0,True,True
The Beatles,In My Life - Remastered 2009,Rubber Soul (Remastered),album,266426563.0,0.688,0.435,A,-11.359,0.0323,0.449,0.113,0.435,103.239,Andante,146333.0,63223118.0,463315.0,8607.0,True,True
The Beatles,Hey Jude - Remastered 2015,1 (Remastered),album,486111943.0,0.386,0.607,A# / Bb,-7.7,0.0261,0.0112,0.088,0.532,147.207,Allegro,425653.0,56888766.0,460662.0,6569.0,True,True
The Beatles,I Want To Hold Your Hand - Remastered 2015,1 (Remastered),album,334903879.0,0.49,0.715,G,-5.549,0.0476,0.386,0.311,0.866,130.726,Allegro,145747.0,28799448.0,275921.0,4031.0,True,True
The Beatles,Something - Remastered 2009,Abbey Road (Remastered),album,233382117.0,0.396,0.338,C,-10.872,0.0304,0.198,0.138,0.377,133.522,Allegro,182293.0,96849734.0,675186.0,26651.0,True,True
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Planet Pit (Deluxe Version),album,777641580.0,0.671,0.939,G# / Ab,-3.206,0.161,0.191,0.298,0.53,129.024,Allegro,252307.0,1007596168.0,4265538.0,162078.0,True,True
Pitbull,Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),album,1120973873.0,0.581,0.963,B,-4.087,0.0981,0.0295,0.139,0.788,129.992,Allegro,204160.0,1405539965.0,5671596.0,158456.0,True,True
Pitbull,Time of Our Lives,Globalization,album,981156901.0,0.721,0.802,C# / Db,-5.797,0.0583,0.0921,0.694,0.724,124.022,Allegro,229360.0,253293371.0,1423079.0,25528.0,True,True
Pitbull,Feel This Moment (feat. Christina Aguilera),Global Warming: Meltdown (Deluxe Version),album,481224452.0,0.673,0.758,G,-3.632,0.158,0.039,0.341,0.542,135.956,Allegro,229507.0,704875181.0,2999847.0,113202.0,True,True
Pitbull,International Love (feat. Chris Brown),Planet Pit (Deluxe Version),album,347393726.0,0.67,0.855,C,-3.035,0.0499,0.0124,0.335,0.648,120.05,Moderato / Allegretto,227280.0,866480662.0,2961540.0,153962.0,True,True
Pitbull,Fireball (feat. John Ryan),Globalization,album,424022714.0,0.761,0.933,A# / Bb,-5.38,0.056,0.0908,0.0607,0.836,122.959,Allegro,236200.0,307624507.0,1576522.0,30102.0,True,True
Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Globalization,album,222056078.0,0.592,0.935,F# / Gb,-4.317,0.0581,0.00879,0.132,0.567,125.013,Allegro,222520.0,894756316.0,4925915.0,267026.0,True,True
Pitbull,Hotel Room Service,Pitbull Starring In Rebelution,album,374912951.0,0.85,0.631,C# / Db,-8.401,0.227,0.00684,0.0679,0.738,126.002,Allegro,237600.0,313590021.0,1533812.0,45324.0,True,True
Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),Planet Pit (Deluxe Version),album,193172998.0,0.595,0.912,A# / Bb,-3.428,0.0884,0.0434,0.259,0.762,128.024,Allegro,234453.0,300032949.0,1078390.0,36962.0,True,True
Pitbull,HOT,LEGENDADDY,album,52166142.0,0.898,0.677,B,-6.422,0.243,0.0223,0.35,0.578,130.027,Allegro,154493.0,52214351.0,688783.0,16459.0,False,True
Sean Paul,No Lie,Mad Love The Prequel,album,851711837.0,0.742,0.882,G,-2.862,0.117,0.0466,0.206,0.463,102.04,Andante,221176.0,1120854023.0,7147862.0,108564.0,True,True
Sean Paul,Temperature,The Trinity,album,590578908.0,0.951,0.6,C,-4.675,0.0685,0.106,0.0712,0.822,125.04,Allegro,218573.0,361314925.0,2124819.0,38673.0,True,True
Sean Paul,Go Down Deh (feat. Shaggy and Sean Paul),10,album,122450231.0,0.801,0.764,D,-5.112,0.0986,0.109,0.247,0.578,89.999,Andante,154151.0,165860569.0,2514731.0,32073.0,True,True
Sean Paul,Get Busy,Dutty Rock (20th Anniversary),album,381155556.0,0.741,0.824,A# / Bb,-4.143,0.0352,0.614,0.158,0.725,100.216,Andante,211666.0,208573237.0,1324227.0,20700.0,True,True
Sean Paul,She Doesn't Mind,Tomahawk Technique,album,266413452.0,0.718,0.776,G,-5.208,0.0693,0.000624,0.207,0.622,120.015,Moderato / Allegretto,227787.0,505918510.0,2235710.0,59894.0,True,True
Sean Paul,Give It Up to Me,The Trinity,album,49412471.0,0.855,0.674,G,-4.328,0.314,0.165,0.0548,0.578,95.991,Andante,242253.0,306887054.0,1317175.0,17399.0,True,True
Sean Paul,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,Only Hits,compilation,51339097.0,0.711,0.761,G# / Ab,-3.04,0.225,0.067,0.041,0.718,95.824,Andante,243880.0,306887054.0,1317175.0,17399.0,True,True
Sean Paul,I'm Still in Love with You (feat. Sasha),Dutty Rock (20th Anniversary),album,176824685.0,0.765,0.666,G,-5.384,0.172,0.103,0.116,0.757,87.002,Andante,273360.0,314611933.0,2018040.0,29163.0,True,True
Sean Paul,UP,UP,single,47517159.0,0.812,0.712,C,-5.993,0.0452,0.01,0.108,0.85,98.029,Andante,148944.0,81787112.0,668740.0,12932.0,True,True
Sean Paul,Contra La Pared,Contra La Pared,single,336056798.0,0.828,0.588,D,-7.14,0.118,0.0156,0.124,0.598,94.052,Andante,224681.0,256405663.0,1928933.0,20224.0,True,True
Elvis Presley,Can't Help Falling in Love,Blue Hawaii,album,642724292.0,0.396,0.293,D,-14.062,0.0275,0.941,0.105,0.343,100.307,Andante,182360.0,363854960.0,3486602.0,125337.0,True,True
Elvis Presley,Blue Christmas,Elvis' Christmas Album,album,293604060.0,0.465,0.27,E,-16.661,0.0425,0.9,0.145,0.58,94.518,Andante,129173.0,46348788.0,209579.0,7591.0,True,True
Elvis Presley,Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis' Christmas Album,album,115786722.0,0.575,0.236,D,-16.982,0.0422,0.968,0.105,0.829,79.576,Andante,115827.0,282465.0,4533.0,155.0,True,True
Elvis Presley,Suspicious Minds,From Elvis in Memphis,album,355940570.0,0.487,0.382,G,-10.889,0.0309,0.0422,0.411,0.714,116.557,Moderato / Allegretto,261280.0,7484414.0,84407.0,1872.0,True,True
Elvis Presley,Burning Love,Elvis (Fool),album,217996516.0,0.66,0.748,D,-11.206,0.0284,0.0993,0.283,0.972,143.549,Allegro,170293.0,3649438.0,17369.0,811.0,True,True
Elvis Presley,Always On My Mind,Elvis (Fool),album,126445901.0,0.358,0.387,G,-14.342,0.0324,0.746,0.119,0.495,181.183,Presto,218440.0,12982178.0,152547.0,3757.0,False,False
Elvis Presley,If I Can Dream,ELVIS (Original Motion Picture Soundtrack),album,19601041.0,0.325,0.715,G,-7.744,0.0368,0.00708,0.0987,0.282,93.914,Andante,191840.0,43935538.0,374007.0,22080.0,True,True
Elvis Presley,Jailhouse Rock,Platinum - A Life In Music,album,362889100.0,0.623,0.537,A# / Bb,-10.014,0.0726,0.332,0.0963,0.905,166.885,Vivace,146933.0,242588704.0,1868278.0,53891.0,False,True
Elvis Presley,(You're The) Devil in Disguise,Elvis 30 #1 Hits (Expanded Edition),album,107417556.0,0.481,0.733,F,-7.633,0.165,0.573,0.108,0.874,122.903,Allegro,140427.0,14332854.0,370274.0,4350.0,True,True
2Pac,Hit 'Em Up - Single Version,Greatest Hits,compilation,375955728.0,0.916,0.844,G,-3.967,0.236,0.0394,0.0778,0.586,95.19,Andante,312627.0,585712131.0,4363164.0,208460.0,False,False
2Pac,Ambitionz Az A Ridah,All Eyez On Me,album,578493150.0,0.801,0.91,D,-6.566,0.225,0.00239,0.0737,0.805,87.277,Andante,278387.0,89682.0,1301.0,41.0,False,False
2Pac,California Love - Original Version,Greatest Hits,compilation,497213287.0,0.763,0.85,G,-3.052,0.0417,0.0304,0.371,0.761,91.519,Andante,284907.0,84654029.0,484619.0,12875.0,False,False
2Pac,All Eyez On Me (ft. Big Syke),All Eyez On Me,album,428728611.0,0.872,0.723,C# / Db,-5.968,0.247,0.0293,0.327,0.843,93.279,Andante,307773.0,14035099.0,64269.0,1918.0,False,True
2Pac,Do For Love,R U Still Down? [Remember Me],album,213745248.0,0.874,0.63,C# / Db,-3.585,0.298,0.0578,0.0582,0.717,95.0,Andante,281600.0,1276815.0,24831.0,820.0,False,False
2Pac,Changes,Greatest Hits,compilation,411056377.0,0.865,0.665,G,-6.289,0.073,0.0453,0.224,0.331,111.113,Moderato / Allegretto,268827.0,306542.0,4350.0,305.0,False,False
2Pac,Dear Mama,Me Against The World,album,243928109.0,0.773,0.54,F# / Gb,-7.123,0.103,0.371,0.131,0.322,84.115,Andante,280000.0,381061439.0,3225481.0,134343.0,True,True
2Pac,Keep Ya Head Up,Strictly 4 My N.I.G.G.A.Z...,album,211103197.0,0.598,0.732,E,-7.013,0.425,0.144,0.508,0.595,172.329,Vivace,262507.0,5434057.0,58781.0,2136.0,False,False
2Pac,2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg),All Eyez On Me,album,178709066.0,0.849,0.904,G# / Ab,-4.78,0.138,0.0248,0.0545,0.854,99.258,Andante,246533.0,18949722.0,251281.0,6109.0,False,True
2Pac,Can't C Me,All Eyez On Me,album,117899041.0,0.795,0.852,C,-2.238,0.178,0.0442,0.39,0.673,95.44,Andante,330760.0,1002891.0,13416.0,814.0,False,False
Snoop Dogg,Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),single,172373567.0,0.762,0.861,C,-3.296,0.0955,0.0185,0.264,0.955,120.048,Moderato / Allegretto,172714.0,48725891.0,2843117.0,200546.0,True,True
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",Mac and Devin Go to High School (Music from and Inspired by the Movie),album,1138123751.0,0.553,0.652,C,-6.685,0.206,0.0897,0.111,0.551,94.505,Andante,207347.0,726601997.0,5635352.0,149004.0,False,True
Snoop Dogg,Drop It Like It's Hot,R&G (Rhythm & Gangsta): The Masterpiece,album,466458137.0,0.888,0.632,C# / Db,-3.872,0.219,0.19,0.101,0.662,91.979,Andante,266067.0,242845147.0,1854617.0,50520.0,True,True
Snoop Dogg,"That's My N**** (with Meek Mill, YG & Snoop Dogg)","That's My N**** (with Meek Mill, YG & Snoop Dogg) [From Bright: The Album]",single,248359900.0,0.723,0.732,B,-5.514,0.0864,0.11,0.484,0.503,104.991,Andante,199747.0,14272788.0,175218.0,3211.0,False,True
Snoop Dogg,From The D 2 The LBC (with Snoop Dogg),Curtain Call 2,album,46192225.0,0.718,0.768,G,-7.87,0.25,0.0988,0.0957,0.591,164.038,Vivace,213745.0,70515275.0,2308329.0,97470.0,True,True
Snoop Dogg,Sweat - Remix,Sweat (Snoop Dogg Vs. David Guetta) [Remix],single,222949118.0,0.813,0.732,G,-5.636,0.03,0.0597,0.0826,0.731,130.02,Allegro,195987.0,237582702.0,1010443.0,39623.0,True,True
Snoop Dogg,Beautiful,Paid Tha Cost To Be Da Bo$$,album,202521145.0,0.907,0.695,B,-6.268,0.135,0.246,0.0808,0.961,101.007,Andante,298307.0,202432469.0,1231331.0,27893.0,True,True
Snoop Dogg,I Wanna Fuck You,Sexy Songs 2020,compilation,82111629.0,0.861,0.48,G,-8.433,0.0512,0.0459,0.351,0.278,99.972,Andante,178840.0,31364.0,373.0,6.0,False,False
Snoop Dogg,Qué Maldición,Qué Maldición,single,124225906.0,0.755,0.531,A,-8.051,0.196,0.213,0.13,0.683,177.951,Presto,203360.0,84170696.0,1245805.0,51496.0,True,True
Lil Wayne,Love Me,I Am Not A Human Being II (Deluxe),album,433564491.0,0.669,0.634,B,-6.476,0.0327,0.0125,0.0946,0.496,124.906,Allegro,255053.0,475532733.0,2941752.0,113424.0,True,True
Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),single,1004661276.0,0.502,0.786,A,-4.378,0.317,0.255,0.65,0.739,169.021,Vivace,243491.0,788318126.0,6142541.0,142101.0,True,True
Lil Wayne,Mirror,Tha Carter IV (Complete Edition),album,417139141.0,0.328,0.622,F,-7.291,0.0866,0.858,0.104,0.401,74.267,Adagio,228093.0,764982505.0,4833883.0,288946.0,True,True
Lil Wayne,Forever,Relapse: Refill,album,461843097.0,0.457,0.906,F,-2.278,0.342,0.249,0.182,0.54,104.02,Andante,357707.0,351589402.0,2019702.0,183018.0,True,True
Lil Wayne,6 Foot 7 Foot,Tha Carter IV (Complete Edition),album,404959319.0,0.364,0.752,D,-5.429,0.304,0.0007,0.318,0.606,79.119,Andante,248587.0,180051134.0,1119672.0,88673.0,True,True
Lil Wayne,Lollipop,Tha Carter III (MTV Bonus Version),album,387665450.0,0.832,0.43,C,-9.39,0.0826,0.0606,0.124,0.462,148.074,Allegro,299333.0,524707468.0,2641825.0,97534.0,True,True
Lil Wayne,A Milli,Tha Carter III (MTV Bonus Version),album,432215037.0,0.663,0.688,F# / Gb,-8.659,0.283,0.0391,0.223,0.731,151.589,Allegro,221813.0,11856519.0,192622.0,4934.0,True,True
Lil Wayne,Scared of the Dark (feat. XXXTENTACION),Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),compilation,205327632.0,0.443,0.623,C,-6.717,0.0718,0.0468,0.247,0.156,79.365,Andante,233000.0,7163.0,256.0,8.0,False,False
Lil Wayne,ay! (feat. Lil Wayne),mainstream sellout,album,62736773.0,0.742,0.617,D,-6.689,0.0345,0.05,0.0711,0.491,147.002,Allegro,124188.0,19671055.0,273280.0,13598.0,True,True
Lil Wayne,Right Above It,I Am Not A Human Being,album,238468772.0,0.376,0.841,D# / Eb,-4.348,0.356,0.0435,0.578,0.463,76.052,Adagio,271947.0,46104250.0,370102.0,1649.0,True,True
