Artist,Track,Album,Album_type,Stream,Danceability,Energy,Key,Key_name,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Tempo_category,Duration_ms,Licensed,official_video
Van Halen,Hot for Teacher - 2015 Remaster,1984 (Remastered),album,148711989.0,0.552,0.947,2,D,-4.671,0.15,0.000652,0.0637,0.465,127.631,Allegro,282747.0,True,True
Morad,Sigue,Capítulo 1,single,75763865.0,0.682,0.708,6,F# / Gb,-5.597,0.165,0.611,0.0955,0.594,122.053,Allegro,211456.0,False,False
Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),Destined 2 Win,album,276301082.0,0.88,0.575,6,F# / Gb,-6.091,0.163,0.415,0.109,0.671,120.031,Moderato / Allegretto,232048.0,True,True
Steve Lacy,Bad Habit,Gemini Rights,album,574134057.0,0.686,0.494,1,C# / Db,-7.093,0.0355,0.613,0.402,0.7,168.946,Vivace,232067.0,True,True
Caifanes,Viento,Caifanes,album,146750749.0,0.586,0.855,11,B,-5.947,0.0327,0.304,0.129,0.448,124.917,Allegro,236333.0,False,False
Serdar Ortaç,Sor,Mesafe,album,24912165.0,0.778,0.669,6,F# / Gb,-6.372,0.0649,0.154,0.0448,0.61,100.038,Andante,235213.0,True,True
Glenn Fredly,Januari,"Selamat Pagi, Dunia!",album,65557633.0,0.586,0.607,7,G,-6.7,0.0292,0.00389,0.17,0.278,122.171,Allegro,222160.0,True,True
Los Cadetes De Linares,Pistoleros Famosos,Pistoleros Famosos,album,24959742.0,0.743,0.49,10,A# / Bb,-6.857,0.0338,0.522,0.101,0.959,97.488,Andante,159787.0,False,False
Elefante,La Que Se Fue,El Que Busca Encuentra,album,51675840.0,0.785,0.538,5,F,-9.566,0.0653,0.275,0.0929,0.323,129.933,Allegro,261613.0,False,False
Dilsinho,Diferentão - Ensaio Aberto,Diferentão (Ensaio Aberto),single,4698123.0,0.788,0.465,4,E,-7.251,0.0524,0.503,0.179,0.894,92.994,Andante,76234.0,True,True
Bob Seger,Mainstreet,Night Moves,album,30724223.0,0.505,0.747,8,G# / Ab,-5.422,0.0308,0.064,0.244,0.529,139.865,Allegro,223090.0,False,False
La Adictiva,Lo Que Nunca Será,30 Aniversario,album,38007677.0,0.721,0.519,0,C,-4.315,0.0287,0.127,0.15,0.705,124.906,Allegro,166227.0,False,False
Benny Sings,Sunny Afternoon,Music,album,17029795.0,0.838,0.408,8,G# / Ab,-11.721,0.0727,0.104,0.0793,0.485,101.767,Andante,171756.0,False,False
Tyga,Chosen (feat. Ty Dolla $ign),No Love Lost (Deluxe),album,318794918.0,0.571,0.767,2,D,-5.16,0.287,0.336,0.0809,0.605,93.421,Andante,161684.0,True,True
Lainey Wilson,wait in the truck (feat. Lainey Wilson),the mockingbird & THE CROW,album,37249461.0,0.534,0.466,6,F# / Gb,-6.98,0.0272,0.277,0.0979,0.23,140.0,Allegro,277660.0,True,True
Davido,Hayya Hayya (Better Together) - Music from the FIFA World Cup Qatar 2022 Official Soundtrack,Hayya Hayya (Better Together) [Music from FIFA World Cup Qatar 2022 Soundtrack],single,23117681.0,0.733,0.829,2,D,-3.302,0.0375,0.401,0.403,0.623,128.938,Allegro,206070.0,True,True
Kordhell,Live Another Day,Phonkageddon,single,140232062.0,0.822,0.981,9,A,-1.321,0.109,0.000593,0.0938,0.404,115.005,Moderato / Allegretto,133565.0,False,False
Pezet,Nikogo nie kocham,Muzyka Komercyjna,album,2008896.0,0.779,0.626,2,D,-10.77,0.343,0.65,0.105,0.0713,118.036,Moderato / Allegretto,196271.0,True,True
Darshan Raval,Baarishon Mein,Baarishon Mein,single,16367058.0,0.352,0.34,0,C,-10.002,0.0357,0.898,0.0936,0.314,179.865,Presto,224667.0,True,True
Die Kita-Frösche,Der Mond ist aufgegangen,Die 30 besten Schlaflieder für Kinder,album,17918760.0,0.657,0.237,10,A# / Bb,-13.491,0.0279,0.88,0.15,0.302,82.019,Andante,194931.0,True,True
Shafqat Amanat Ali,Mitwa,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),album,43972864.0,0.63,0.63,4,E,-7.525,0.0364,0.295,0.0934,0.517,107.103,Andante,382973.0,True,True
John Lennon,Stand By Me - Remastered 2010,Rock 'N' Roll,album,92834005.0,0.632,0.556,9,A,-10.138,0.0288,0.29,0.0779,0.633,104.996,Andante,211667.0,True,True
Nightwish,The Phantom Of The Opera,Century Child,album,39729338.0,0.431,0.829,5,F,-7.713,0.0491,7.33e-06,0.086,0.356,131.891,Allegro,248707.0,False,True
Tame Impala,Borderline,The Slow Rush,album,373272414.0,0.621,0.873,5,F,-3.067,0.0369,0.0406,0.0824,0.873,97.96,Andante,237800.0,False,False
MØ,Final Song - Diplo & Jauz Remix,Final Song (Diplo & Jauz Remix),single,20920297.0,0.687,0.843,9,A,-2.974,0.0312,0.208,0.0751,0.344,126.012,Allegro,190480.0,True,True
Almighty,Abusadora,La BESTia,album,42626750.0,0.893,0.665,8,G# / Ab,-5.522,0.176,0.239,0.0793,0.657,100.017,Andante,252542.0,False,True
Leona Lewis,I See You (Theme from Avatar),AVATAR Music From The Motion Picture Music Composed and Conducted by James Horner,compilation,7062868.0,0.399,0.252,10,A# / Bb,-17.083,0.0377,0.527,0.126,0.173,136.018,Allegro,260693.0,True,True
J.J. Cale,Cajun Moon,Okie,album,16799167.0,0.805,0.547,1,C# / Db,-15.34,0.0419,0.45,0.158,0.751,102.413,Andante,131827.0,False,False
Natasha Bedingfield,Who I Am - (From “The Pirate Fairy”),The Music From The Pirate Fairy,album,3837482.0,0.626,0.658,4,E,-7.062,0.0315,0.122,0.107,0.53,143.939,Allegro,166440.0,True,True
Tammi Terrell,Ain't No Mountain High Enough - DJ Komori Remix,Ain't No Mountain High Enough (DJ Komori Remix),single,1041439.0,0.706,0.815,11,B,-4.262,0.0917,0.0716,0.0776,0.568,124.061,Allegro,216240.0,False,False
Lilly Goodman,Cúbreme,Sobreviviré,album,4737935.0,0.575,0.433,3,D# / Eb,-6.49,0.0269,0.549,0.081,0.195,115.978,Moderato / Allegretto,294440.0,False,False
The 1975,Robbers,The 1975 (Deluxe Version),album,274195216.0,0.621,0.702,4,E,-6.845,0.0295,0.000332,0.322,0.374,99.808,Andante,254510.0,True,True
Charly García,No Me Dejan Salir,Clics Modernos,album,26771132.0,0.72,0.784,0,C,-7.905,0.103,0.075,0.0482,0.963,162.362,Vivace,263200.0,True,True
John Mayer,You're Gonna Live Forever in Me,The Search for Everything,album,156875663.0,0.542,0.131,7,G,-14.104,0.0316,0.983,0.156,0.319,136.161,Allegro,190013.0,True,True
CKay,Problème,Ronisia (Version Deluxe),album,1901385.0,0.768,0.814,11,B,-6.086,0.189,0.359,0.0574,0.68,96.931,Andante,153400.0,False,False
Jovanotti,A Te,Safari,album,56809379.0,0.457,0.523,0,C,-7.09,0.0353,0.606,0.103,0.376,134.35,Allegro,264240.0,True,True
Arcane,Enemy - From the series Arcane League of Legends,Enemy (from the series Arcane League of Legends),single,220011254.0,0.722,0.745,7,G,-4.164,0.256,0.247,0.419,0.52,77.029,Andante,173381.0,True,True
Cristian Castro,Lloviendo Estrellas,"El Romántico, El Príncipe",album,86304668.0,0.59,0.809,4,E,-4.991,0.0449,0.072,0.415,0.586,134.019,Allegro,255720.0,True,True
Wyclef Jean,Zealots,The Score (Expanded Edition),album,30918066.0,0.53,0.45,5,F,-14.975,0.489,0.196,0.147,0.339,77.887,Andante,260547.0,True,True
Yuvan Shankar Raja,"Saachitale (From ""Love Today"")","Saachitale (From ""Love Today"")",single,11850761.0,0.841,0.599,0,C,-6.278,0.0468,0.114,0.0465,0.668,105.006,Andante,238664.0,True,True
Megadeth,Holy Wars...The Punishment Due - Remastered 2004,Rust In Peace (Expanded Edition),album,112037367.0,0.325,0.985,11,B,-3.941,0.151,0.00177,0.351,0.221,125.307,Allegro,392600.0,True,True
Nick Cave & The Bad Seeds,Bright Horses,Ghosteen,album,11079532.0,0.31,0.297,0,C,-11.831,0.0314,0.927,0.109,0.194,82.294,Andante,292536.0,True,True
Jay Chou,晴天,葉惠美,album,71937106.0,0.547,0.567,7,G,-7.295,0.0242,0.276,0.104,0.399,137.13,Allegro,269747.0,True,True
Inspector,Amargo Adiós,Alma En Fuego,album,216747077.0,0.607,0.666,2,D,-4.187,0.0407,0.168,0.201,0.79,139.542,Allegro,228427.0,False,False
Little Big Town,Girl Crush,Pain Killer,album,200813236.0,0.5,0.225,0,C,-10.22,0.0302,0.842,0.112,0.355,173.788,Vivace,193320.0,True,True
Silambarasan TR,Mangalyam,Eeswaran (Original Motion Picture Soundtrack),single,37590096.0,0.837,0.948,9,A,-5.135,0.199,0.447,0.19,0.825,111.028,Moderato / Allegretto,260698.0,True,True
James Hype,More Than Friends,More Than Friends,single,147631709.0,0.81,0.885,5,F,-4.583,0.108,0.101,0.268,0.447,122.985,Allegro,140698.0,False,False
Hollywood Undead,Whatever It Takes,Five,album,58198075.0,0.686,0.862,7,G,-3.426,0.034,0.00207,0.148,0.472,87.48,Andante,187654.0,False,False
Daniel Hope,Petricor,Elements (Deluxe),album,35946551.0,0.225,0.308,7,G,-14.874,0.0345,0.851,0.074,0.0361,107.666,Andante,394973.0,True,True
Los Gemelos De Sinaloa,Y Es Que Contigo,Corridos y Sentimientos (Vol 2),single,3576907.0,0.836,0.581,7,G,-11.387,0.0779,0.0213,0.0995,0.781,110.615,Moderato / Allegretto,130250.0,False,False
RZA,Plug Addicts,Plug Addicts,single,1673447.0,0.477,0.904,2,D,-3.865,0.314,0.00719,0.165,0.257,154.534,Allegro,190379.0,True,True
Daniel Caesar,Loose,Freudian,album,60240085.0,0.198,0.162,1,C# / Db,-15.815,0.0343,0.926,0.135,0.0527,70.453,Adagio,185523.0,False,False
Thundercat,Them Changes - Sped Up,Them Changes (Sped Up),single,18395375.0,0.815,0.658,2,D,-7.811,0.0464,0.557,0.114,0.871,114.326,Moderato / Allegretto,135116.0,True,True
The Kid LAROI,Hate The Other Side (with Marshmello & The Kid Laroi),Legends Never Die,album,353811835.0,0.701,0.65,6,F# / Gb,-6.313,0.104,0.291,0.112,0.647,90.003,Andante,160212.0,False,True
Chris Tomlin,How Great Is Our God,How Great Is Our God: The Essential Collection,album,82424075.0,0.318,0.573,1,C# / Db,-5.653,0.0324,0.107,0.0854,0.0765,156.054,Allegro,305427.0,True,True
Patricio Rey y sus Redonditos de Ricota,Yo Caníbal,Cordero Atado,album,22874721.0,0.566,0.738,5,F,-6.682,0.0451,0.0734,0.0431,0.821,80.475,Andante,176840.0,False,False
K.Flay,Zen (with K.Flay & grandson),Zen (with K.Flay & grandson),single,26897182.0,0.723,0.927,6,F# / Gb,-4.326,0.106,0.125,0.0648,0.874,98.017,Andante,215883.0,True,True
Sam Smith,Unholy (feat. Kim Petras),Gloria,album,771282498.0,0.712,0.463,2,D,-7.399,0.0797,0.011,0.301,0.206,131.199,Allegro,156943.0,True,True
Roop Kumar Rathod,"Oru Devathai (From ""Vaamanan"")",All About Love: Yuvanshankar Raja,album,23874991.0,0.642,0.493,0,C,-9.618,0.0325,0.163,0.111,0.281,120.019,Moderato / Allegretto,296760.0,True,True
Louis Armstrong,Dream A Little Dream Of Me,What A Wonderful World,album,247837187.0,0.461,0.185,2,D,-18.087,0.0502,0.604,0.121,0.405,95.509,Andante,196840.0,True,True
Coez,"STANOTTE (feat. Coez, Massimo Pericolo)",DJUNGLE UNCHAINED,album,1298652.0,0.665,0.598,7,G,-6.185,0.139,0.202,0.125,0.538,79.997,Andante,159000.0,True,True
Sherlock Holmes,Teil 7 - Fall 53: Die sieben Zinnsoldaten,"Die neuen Fälle, Fall 53: Die sieben Zinnsoldaten",album,105284.0,0.704,0.507,6,F# / Gb,-11.552,0.938,0.482,0.169,0.746,79.422,Andante,187640.0,False,False
Lil Yachty,the ride-,Let’s Start Here.,album,2445237.0,0.414,0.791,1,C# / Db,-4.847,0.0661,0.381,0.375,0.588,151.895,Allegro,190581.0,False,False
James Blake,Retrograde,Overgrown,album,177300542.0,0.533,0.251,7,G,-11.283,0.0372,0.873,0.134,0.186,77.503,Andante,223600.0,False,True
Sir Arthur Conan Doyle,"Teil 1 - Sherlock Holmes und die Geheimwaffe - Sherlock Holmes - Die neuen Romane, Band 54","Sherlock Holmes und die Geheimwaffe [Sherlock Holmes - Die neuen Romane, Band 54 (Ungekürzt)]",album,12567.0,0.641,0.286,3,D# / Eb,-14.945,0.962,0.177,0.371,0.487,85.538,Andante,92378.0,True,True
Hotel Ugly,I Think I Left the Stove On,I Think I Left the Stove On,single,6768044.0,0.767,0.714,1,C# / Db,-6.623,0.0529,0.454,0.137,0.799,139.999,Allegro,202490.0,True,True
Stromae,La solassitude,Multitude,album,20074808.0,0.569,0.536,7,G,-9.654,0.42,0.653,0.177,0.629,107.277,Andante,182160.0,True,True
James Brown,The Payback,The Payback,album,44143456.0,0.868,0.644,6,F# / Gb,-10.987,0.194,0.159,0.901,0.785,97.933,Andante,459893.0,False,False
Air Supply,Here I Am (Just When I Thought I Was Over You),The One That You Love,album,46419803.0,0.344,0.466,0,C,-8.453,0.0255,0.534,0.569,0.132,137.974,Allegro,230400.0,True,True
Grupo Frontera,Si Yo Fuera Ladrón,Si Yo Fuera Ladrón,single,9141483.0,0.632,0.533,7,G,-11.093,0.0349,0.135,0.282,0.72,158.033,Vivace,179202.0,True,True
M83,Midnight City,"Hurry Up, We're Dreaming",album,834933666.0,0.526,0.712,11,B,-6.525,0.0356,0.0161,0.179,0.32,105.009,Andante,241440.0,True,True
Eraserheads,Magasin,Circus: The Bernie Grundman Remaster 2022,album,38463967.0,0.412,0.768,11,B,-10.031,0.107,0.126,0.12,0.59,110.305,Moderato / Allegretto,251510.0,False,False
Three Days Grace,Riot,One-X,album,261679234.0,0.185,0.948,8,G# / Ab,-3.892,0.147,0.0104,0.105,0.316,196.578,Presto,207587.0,False,False
Shaggy,Boombastic,Boombastic,album,230939272.0,0.867,0.538,2,D,-16.183,0.361,0.242,0.316,0.781,158.328,Vivace,249933.0,True,True
Lost Frequencies,Back To You,Back To You,single,18636008.0,0.679,0.548,0,C,-7.495,0.0298,0.234,0.189,0.413,115.954,Moderato / Allegretto,155909.0,False,True
Stromae,L’enfer,Multitude,album,93933721.0,0.4,0.547,2,D,-8.381,0.177,0.33,0.241,0.606,177.595,Presto,189720.0,True,True
Marisela,A Escondidas,15 Éxitos de Marisela Vol. 2,album,16739304.0,0.585,0.313,2,D,-15.016,0.0295,0.689,0.0486,0.445,68.816,Adagio,198893.0,False,False
Danny Elfman,Wednesday Main Titles,Wednesday (Original Series Soundtrack),album,3561830.0,0.493,0.432,2,D,-11.836,0.0256,0.352,0.142,0.13,97.931,Andante,69893.0,True,True
Marracash,IMPORTANTE,"NOI, LORO, GLI ALTRI (Deluxe)",album,6787305.0,0.741,0.657,11,B,-4.996,0.0504,0.295,0.0922,0.336,87.962,Andante,201184.0,True,True
Missy Elliott,The Rain (Supa Dupa Fly),Supa Dupa Fly,album,45459713.0,0.836,0.595,6,F# / Gb,-9.338,0.201,0.141,0.329,0.762,79.98,Andante,251000.0,True,True
Böhse Onkelz,Leere Worte,Viva los Tioz,album,10438182.0,0.558,0.869,10,A# / Bb,-5.068,0.0508,0.0067,0.141,0.547,155.978,Allegro,262933.0,True,True
Müslüm Gürses,Bir Ömür Yetmez,Aşk Tesadüfleri Sever (Mucize ve Buluşma),album,14305311.0,0.501,0.691,6,F# / Gb,-7.853,0.0385,0.0153,0.186,0.369,94.833,Andante,242416.0,True,True
Los Tucanes De Tijuana,Mis Tres Viejas,Corridos De Primera Plana,album,105103490.0,0.92,0.629,10,A# / Bb,-4.717,0.0343,0.523,0.116,0.968,98.865,Andante,162840.0,False,False
Kenny Rogers,We've Got Tonight,We've Got Tonight,album,89221098.0,0.543,0.227,8,G# / Ab,-11.247,0.0298,0.767,0.103,0.292,123.548,Allegro,234560.0,True,True
Lana Del Rey,Summertime Sadness,Born To Die – Paradise Edition (Special Version),album,758202654.0,0.566,0.647,1,C# / Db,-6.815,0.0335,0.0477,0.121,0.22,111.96,Moderato / Allegretto,264773.0,True,True
La Oreja de Van Gogh,Puedes Contar Conmigo,París,album,76924294.0,0.647,0.898,6,F# / Gb,-4.851,0.0325,0.0661,0.129,0.56,144.985,Allegro,238533.0,True,True
Café Tacvba,Aprovéchate,El Objeto Antes Llamado Disco,album,62834642.0,0.741,0.686,9,A,-7.25,0.0291,0.0742,0.0957,0.466,113.993,Moderato / Allegretto,254173.0,True,True
Young Thug,Bad Boy (with Young Thug),Bad Boy (with Young Thug),single,191361120.0,0.697,0.674,1,C# / Db,-6.326,0.0533,0.00215,0.138,0.198,81.535,Andante,157355.0,False,False
Shania Twain,Any Man Of Mine,The Woman In Me,album,175555647.0,0.592,0.725,8,G# / Ab,-8.698,0.0412,0.207,0.148,0.784,78.235,Andante,246760.0,True,True
Filipe Ret,Corte Americano,Imaterial (Deluxe),album,108857024.0,0.728,0.665,5,F,-5.519,0.0595,0.555,0.14,0.473,129.055,Allegro,139535.0,True,True
Mon Laferte,Mi Buen Amor,La Trenza,album,210875595.0,0.4,0.541,7,G,-4.527,0.0274,0.557,0.136,0.268,99.343,Andante,227587.0,True,True
Ol' Dirty Bastard,"Intoxicated (feat. Raekwon, Method Man & Macy Gray)","Intoxicated (feat. Raekwon, Method Man & Macy Gray)",single,7894325.0,0.895,0.57,6,F# / Gb,-6.321,0.122,0.0578,0.05,0.766,88.22,Andante,257067.0,True,True
Shankar-Ehsaan-Loy,Zinda,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),album,23537261.0,0.603,0.708,4,E,-7.047,0.0379,0.000173,0.158,0.611,105.046,Andante,211120.0,True,True
Rihanna,This Is What You Came For,This Is What You Came For,single,1389243583.0,0.631,0.927,9,A,-2.787,0.0332,0.199,0.148,0.465,123.962,Allegro,222160.0,True,True
Roger,I Want to Be Your Man - Remastered Version,Unlimited!,album,31947288.0,0.408,0.513,8,G# / Ab,-12.146,0.0762,0.0468,0.112,0.426,81.925,Andante,251333.0,True,True
Ben E. King,Sway,Spanish Harlem,album,4197949.0,0.566,0.543,4,E,-11.796,0.0353,0.775,0.204,0.744,120.9,Moderato / Allegretto,139427.0,False,False
Pharrell Williams,Cash In Cash Out,Cash In Cash Out,single,104603335.0,0.877,0.56,7,G,-3.751,0.0596,0.00721,0.0839,0.154,119.971,Moderato / Allegretto,216136.0,True,True
Whitesnake,Is This Love - 2018 Remaster,Whitesnake (2018 Remaster),album,234087978.0,0.263,0.759,0,C,-7.288,0.0431,0.0555,0.231,0.429,179.904,Presto,284496.0,False,False
Chencho Corleone,Me Porto Bonito,Un Verano Sin Ti,album,1126562780.0,0.911,0.712,1,C# / Db,-5.105,0.0817,0.0901,0.0933,0.425,92.005,Andante,178567.0,True,True
Brett Young,Like I Loved You,Brett Young,album,169477352.0,0.582,0.568,1,C# / Db,-6.051,0.0297,0.196,0.0841,0.64,76.025,Adagio,207187.0,True,True
Antônio Carlos Jobim,Para Machuchar Meu Coracao,The Girl From Ipanema - The Bossa Nova Years,album,44497356.0,0.612,0.156,3,D# / Eb,-15.823,0.0396,0.962,0.102,0.415,131.09,Allegro,304827.0,False,False
Rionegro & Solimões,Saudade Atemporal - Ao Vivo,Saudade Atemporal (Ao Vivo),single,13913591.0,0.424,0.635,7,G,-5.513,0.0569,0.459,0.398,0.38,143.962,Allegro,192127.0,True,True
Ludacris,Stand Up,Chicken - N - Beer,album,47315546.0,0.751,0.84,6,F# / Gb,-4.855,0.349,0.367,0.0916,0.801,99.057,Andante,213760.0,True,True
Quevedo,APA,PARAÍSO,album,55252191.0,0.757,0.738,8,G# / Ab,-4.913,0.22,0.712,0.198,0.753,120.091,Moderato / Allegretto,199831.0,True,True
Loud Luxury,Afterparty,Afterparty,single,3754400.0,0.753,0.836,1,C# / Db,-5.506,0.044,0.101,0.118,0.661,121.95,Allegro,160850.0,True,True
Miguel,How Many Drinks?,Kaleidoscope Dream,album,123163707.0,0.379,0.608,0,C,-7.011,0.134,0.00311,0.248,0.241,81.822,Andante,272987.0,True,True
Christian Chávez,Nuestro Amor,Nuestro Amor,album,32196256.0,0.541,0.769,4,E,-6.253,0.0339,0.0556,0.17,0.382,129.971,Allegro,215747.0,True,True
Gurinder Gill,TERE TE,HIDDEN GEMS,single,107813103.0,0.692,0.488,7,G,-10.96,0.135,0.0508,0.154,0.299,171.9,Vivace,114419.0,False,True
Electric Light Orchestra,Don't Bring Me Down,Discovery,album,230084158.0,0.638,0.867,2,D,-6.469,0.0331,0.144,0.0846,0.805,115.692,Moderato / Allegretto,243373.0,True,True
Sleeping At Last,Touch,Atlas: II,album,142876350.0,0.415,0.104,0,C,-11.83,0.0426,0.955,0.104,0.18,82.006,Andante,256300.0,True,True
Lil Uzi Vert,Just Wanna Rock,Just Wanna Rock,single,187201461.0,0.486,0.545,11,B,-7.924,0.0336,0.0652,0.0642,0.0385,150.187,Allegro,123891.0,True,True
Stevie Wonder,You Are The Sunshine Of My Life,Talking Book,album,164400411.0,0.519,0.46,11,B,-14.53,0.0688,0.823,0.243,0.675,132.082,Allegro,178200.0,True,True
Sam Smith,Stay With Me,In The Lonely Hour,album,1682210631.0,0.418,0.42,0,C,-6.444,0.0414,0.588,0.11,0.184,84.094,Andante,172724.0,True,True
The Verve,History - Remastered 2016,A Northern Soul (2016 Remastered / Deluxe),album,11245943.0,0.338,0.638,2,D,-7.989,0.0332,0.105,0.102,0.113,133.99,Allegro,326093.0,True,True
Polimá Westcoast,Te Quiero Ver (feat. Polimá Westcoast y Young Cister),Utopia,album,65361920.0,0.769,0.839,7,G,-3.765,0.0607,0.411,0.324,0.547,90.019,Andante,205189.0,False,True
d4vd,life’s a dream,life’s a dream,single,3659904.0,0.423,0.167,4,E,-19.82,0.0354,0.949,0.0913,0.0421,119.807,Moderato / Allegretto,130541.0,False,True
Prince Royce,Bubalu,Bubalu,compilation,334986781.0,0.8,0.355,6,F# / Gb,-10.47,0.0895,0.616,0.118,0.253,145.929,Allegro,228493.0,True,True
La Maquinaria Norteña,Con Ese Corazón,En Las Buenas Y En Las Malas,album,44561404.0,0.748,0.783,8,G# / Ab,-3.572,0.0373,0.34,0.108,0.879,117.045,Moderato / Allegretto,192560.0,True,True
Joy Division,Love Will Tear Us Apart - 2020 Remaster,Love Will Tear Us Apart,single,319417413.0,0.527,0.923,2,D,-7.458,0.0379,0.000541,0.127,0.899,146.924,Allegro,208453.0,True,True
Patrick Watson,Ode to Vivian - Rework,Ode to Vivian (Rework),single,5016602.0,0.451,0.023,0,C,-29.372,0.0364,0.973,0.104,0.226,132.813,Allegro,96625.0,True,True
Marc Anthony,Qué Precio Tiene el Cielo - Salsa Version,Sigo Siendo Yo,compilation,124092034.0,0.42,0.843,7,G,-4.692,0.0647,0.248,0.078,0.539,173.91,Vivace,302947.0,True,True
Plain White T's,Winter Wonderland,Winter Wonderland,single,919633.0,0.605,0.757,2,D,-5.168,0.0323,0.0248,0.162,0.64,131.995,Allegro,121932.0,False,False
Vilma Palma e Vampiros,"Bye, Bye - En Vivo",Vivo Grandes Exitos en Buenos Aires (En Vivo),compilation,8599084.0,0.659,0.865,6,F# / Gb,-5.866,0.0257,0.136,0.747,0.709,106.085,Andante,251787.0,False,False
Laura Pausini,Víveme,Escucha,album,101734132.0,0.578,0.524,7,G,-4.447,0.0322,0.186,0.126,0.196,135.739,Allegro,236613.0,True,True
Dan + Shay,All To Myself,Dan + Shay,album,218408658.0,0.646,0.781,1,C# / Db,-4.616,0.0313,0.208,0.125,0.565,94.975,Andante,169920.0,True,True
Herbert von Karajan,Adagio for Strings and Organ in G Minor,Herbert von Karajan - Adagio,album,11983943.0,0.125,0.0734,0,C,-21.889,0.0351,0.553,0.176,0.0347,96.982,Andante,710000.0,True,True
Years & Years,Desire - Gryffin Remix,Desire (Gryffin Remix),single,249595621.0,0.543,0.876,10,A# / Bb,-5.069,0.0512,0.0606,0.157,0.415,122.058,Allegro,268840.0,False,False
Xamã,Malvadão 3,Malvadão 3,single,229484947.0,0.821,0.609,6,F# / Gb,-6.541,0.268,0.378,0.136,0.516,133.133,Allegro,141770.0,True,True
ScHoolboy Q,Numb Numb Juice,CrasH Talk,album,138174773.0,0.885,0.492,1,C# / Db,-6.015,0.367,0.00172,0.081,0.203,156.958,Allegro,107147.0,True,True
Ciara,Oh (feat. Ludacris),Goodies,album,71500339.0,0.8,0.496,7,G,-7.135,0.0506,0.000298,0.0697,0.357,128.29,Allegro,256347.0,True,True
T.I.,About the Money (feat. Young Thug),Paperwork (Deluxe Explicit),album,123691858.0,0.817,0.651,9,A,-7.701,0.262,0.0523,0.607,0.524,102.058,Andante,302573.0,True,True
BUMP OF CHICKEN,新世界,aurora arc,album,9568065.0,0.56,0.961,5,F,-3.078,0.042,0.00503,0.094,0.77,162.912,Vivace,225677.0,True,True
24kGoldn,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",single,223499126.0,0.721,0.745,7,G,-3.508,0.0366,0.151,0.372,0.699,90.988,Andante,192745.0,True,True
